"Date","Value"
"11/13/1979",6.375
"11/14/1979",6.4625
"11/15/1979",6.54
"11/16/1979",6.525
"11/19/1979",6.4575
"11/20/1979",6.535
"11/21/1979",6.545
"11/23/1979",6.54
"11/26/1979",6.39
"11/27/1979",6.415
"11/28/1979",6.395
"11/29/1979",6.455
"11/30/1979",6.5575
"12/03/1979",6.5475
"12/04/1979",6.5075
"12/05/1979",6.445
"12/06/1979",6.34
"12/07/1979",6.365
"12/10/1979",6.38
"12/11/1979",6.475
"12/12/1979",6.435
"12/13/1979",6.42
"12/14/1979",6.455
"12/17/1979",6.3625
"12/18/1979",6.385
"12/19/1979",6.44
"12/20/1979",6.4475
"12/21/1979",6.4525
"12/24/1979",6.4525
"12/26/1979",6.415
"12/27/1979",6.285
"12/28/1979",6.275
"12/31/1979",6.1625
"01/02/1980",6.165
"01/03/1980",6.225
"01/04/1980",6.15
"01/07/1980",6.15
"01/08/1980",6.15
"01/09/1980",5.63
"01/10/1980",5.9675
"01/11/1980",6.0475
"01/14/1980",6.055
"01/15/1980",6.0625
"01/16/1980",6.2
"01/17/1980",6.42
"01/18/1980",6.355
"01/21/1980",6.275
"01/22/1980",6.235
"01/23/1980",6.3725
"01/24/1980",6.285
"01/25/1980",6.335
"01/28/1980",6.345
"01/29/1980",6.34
"01/30/1980",6.4175
"01/31/1980",6.48
"02/01/1980",6.435
"02/04/1980",6.5625
"02/05/1980",6.5
"02/06/1980",6.485
"02/07/1980",6.54
"02/08/1980",6.55
"02/11/1980",6.52
"02/12/1980",6.475
"02/13/1980",6.4825
"02/14/1980",6.475
"02/15/1980",6.3425
"02/19/1980",6.205
"02/20/1980",6.2575
"02/21/1980",6.2675
"02/22/1980",6.235
"02/25/1980",6.275
"02/26/1980",6.2275
"02/27/1980",6.345
"02/28/1980",6.2925
"02/29/1980",6.2525
"03/03/1980",6.295
"03/04/1980",6.3525
"03/05/1980",6.33
"03/06/1980",6.235
"03/07/1980",6.175
"03/10/1980",6.185
"03/11/1980",6.1425
"03/12/1980",6.195
"03/13/1980",6.095
"03/14/1980",6.135
"03/17/1980",6.08
"03/18/1980",6.085
"03/19/1980",6.115
"03/20/1980",6.045
"03/21/1980",5.99
"03/24/1980",5.9275
"03/25/1980",5.885
"03/26/1980",5.865
"03/27/1980",5.7775
"03/28/1980",5.76
"03/31/1980",5.67
"04/01/1980",5.685
"04/02/1980",5.6878
"04/03/1980",5.705
"04/07/1980",5.705
"04/08/1980",5.745
"04/09/1980",5.8475
"04/10/1980",5.79
"04/11/1980",5.8175
"04/14/1980",5.775
"04/15/1980",5.8075
"04/16/1980",5.8825
"04/17/1980",5.8125
"04/18/1980",5.77
"04/21/1980",5.835
"04/22/1980",5.8425
"04/23/1980",5.805
"04/24/1980",5.8775
"04/25/1980",5.9525
"04/28/1980",5.895
"04/29/1980",5.8275
"04/30/1980",5.865
"05/01/1980",5.8325
"05/02/1980",5.8875
"05/05/1980",6.0525
"05/06/1980",6.025
"05/07/1980",6.02
"05/08/1980",6.07
"05/09/1980",6.095
"05/12/1980",5.925
"05/13/1980",5.9925
"05/14/1980",5.9825
"05/15/1980",6.055
"05/16/1980",5.9825
"05/19/1980",6.01
"05/20/1980",6.0475
"05/21/1980",6.055
"05/22/1980",6.1025
"05/23/1980",6.12
"05/27/1980",6.1475
"05/28/1980",6.09
"05/29/1980",6.01
"05/30/1980",6.0075
"06/02/1980",5.925
"06/03/1980",5.955
"06/04/1980",5.9575
"06/05/1980",5.935
"06/06/1980",5.925
"06/09/1980",6.0125
"06/10/1980",6.0175
"06/11/1980",6.0525
"06/12/1980",6.0275
"06/13/1980",6.055
"06/16/1980",6.165
"06/17/1980",6.135
"06/18/1980",6.16
"06/19/1980",6.12
"06/20/1980",6.165
"06/23/1980",6.275
"06/24/1980",6.29
"06/25/1980",6.38
"06/26/1980",6.36
"06/27/1980",6.39
"06/30/1980",6.54
"07/01/1980",6.585
"07/02/1980",6.8625
"07/03/1980",6.9
"07/07/1980",6.96
"07/08/1980",7.065
"07/09/1980",6.845
"07/10/1980",6.975
"07/11/1980",7.24
"07/14/1980",7.51
"07/15/1980",7.46
"07/16/1980",7.64
"07/17/1980",7.795
"07/18/1980",7.61
"07/21/1980",7.34
"07/22/1980",7.145
"07/23/1980",7.3525
"07/24/1980",7.08
"07/25/1980",6.955
"07/28/1980",7.1725
"07/29/1980",7.295
"07/30/1980",7.195
"07/31/1980",7.485
"08/01/1980",7.695
"08/04/1980",7.305
"08/05/1980",7.545
"08/06/1980",7.54
"08/07/1980",7.445
"08/08/1980",7.465
"08/11/1980",7.28
"08/12/1980",7.45
"08/13/1980",7.41
"08/14/1980",7.2475
"08/15/1980",7.0475
"08/18/1980",7.155
"08/19/1980",7.1575
"08/20/1980",7.1075
"08/21/1980",7.27
"08/22/1980",7.2025
"08/25/1980",7.3775
"08/26/1980",7.4075
"08/27/1980",7.4
"08/28/1980",7.435
"08/29/1980",7.6975
"09/02/1980",7.895
"09/03/1980",7.9125
"09/04/1980",7.83
"09/05/1980",7.805
"09/08/1980",7.985
"09/09/1980",7.94
"09/10/1980",7.91
"09/11/1980",7.99
"09/12/1980",7.72
"09/15/1980",7.725
"09/16/1980",7.875
"09/17/1980",7.9
"09/18/1980",7.94
"09/19/1980",8.115
"09/22/1980",8.035
"09/23/1980",8.08
"09/24/1980",7.91
"09/25/1980",7.845
"09/26/1980",7.56
"09/29/1980",7.495
"09/30/1980",7.72
"10/01/1980",7.725
"10/02/1980",7.5225
"10/03/1980",7.645
"10/06/1980",7.85
"10/07/1980",7.795
"10/08/1980",7.78
"10/09/1980",7.8175
"10/10/1980",7.8175
"10/13/1980",8.0675
"10/14/1980",8.11
"10/15/1980",8.06
"10/16/1980",7.935
"10/17/1980",7.94
"10/20/1980",7.96
"10/21/1980",8.12
"10/22/1980",8.365
"10/23/1980",8.31
"10/24/1980",8.455
"10/27/1980",8.095
"10/28/1980",8.395
"10/29/1980",8.495
"10/30/1980",8.5675
"10/31/1980",8.61
"11/03/1980",8.795
"11/05/1980",8.9325
"11/06/1980",8.5325
"11/07/1980",8.445
"11/10/1980",8.46
"11/11/1980",8.22
"11/12/1980",8.445
"11/13/1980",8.43
"11/14/1980",8.765
"11/17/1980",8.7425
"11/18/1980",8.935
"11/19/1980",8.88
"11/20/1980",8.895
"11/21/1980",9.05
"11/24/1980",8.67
"11/25/1980",8.74
"11/26/1980",8.825
"11/28/1980",8.93
"12/01/1980",8.68
"12/02/1980",8.51
"12/03/1980",8.205
"12/04/1980",8.2225
"12/05/1980",8.065
"12/08/1980",7.87
"12/09/1980",7.47
"12/10/1980",7.27
"12/11/1980",6.97
"12/12/1980",7.16
"12/15/1980",7.46
"12/16/1980",7.475
"12/17/1980",7.555
"12/18/1980",7.51
"12/19/1980",7.64
"12/22/1980",7.73
"12/23/1980",7.78
"12/24/1980",7.6775
"12/26/1980",7.6775
"12/29/1980",7.5325
"12/30/1980",7.41
"12/31/1980",7.7075
"01/02/1981",7.98
"01/05/1981",7.93
"01/06/1981",8.0075
"01/07/1981",7.92
"01/08/1981",7.79
"01/09/1981",7.795
"01/12/1981",7.96
"01/13/1981",7.86
"01/14/1981",7.86
"01/15/1981",7.46
"01/16/1981",7.505
"01/19/1981",7.41
"01/20/1981",7.505
"01/21/1981",7.37
"01/22/1981",7.11
"01/23/1981",6.89
"01/26/1981",6.97
"01/27/1981",7.07
"01/28/1981",7.055
"01/29/1981",6.83
"01/30/1981",6.935
"02/02/1981",7.105
"02/03/1981",7.395
"02/04/1981",7.2975
"02/05/1981",7.3125
"02/06/1981",7.475
"02/09/1981",7.2175
"02/10/1981",7.28
"02/11/1981",7.31
"02/12/1981",7.205
"02/13/1981",7.2775
"02/17/1981",7.415
"02/18/1981",7.28
"02/19/1981",7.39
"02/20/1981",7.45
"02/23/1981",7.36
"02/24/1981",7.3675
"02/25/1981",7.24
"02/26/1981",7.2525
"02/27/1981",7.25
"03/02/1981",6.9375
"03/03/1981",7.0375
"03/04/1981",6.91
"03/05/1981",6.885
"03/06/1981",6.98
"03/09/1981",7.1225
"03/10/1981",7.105
"03/11/1981",7.15
"03/12/1981",7.32
"03/13/1981",7.315
"03/16/1981",7.31
"03/17/1981",7.41
"03/18/1981",7.455
"03/19/1981",7.46
"03/20/1981",7.425
"03/23/1981",7.625
"03/24/1981",7.64
"03/25/1981",7.6
"03/26/1981",7.455
"03/27/1981",7.505
"03/30/1981",7.55
"03/31/1981",7.625
"04/01/1981",7.605
"04/02/1981",7.815
"04/03/1981",7.64
"04/06/1981",7.68
"04/07/1981",7.92
"04/08/1981",7.855
"04/09/1981",7.925
"04/10/1981",7.695
"04/13/1981",7.535
"04/14/1981",7.525
"04/15/1981",7.565
"04/16/1981",7.64
"04/20/1981",7.795
"04/21/1981",7.765
"04/22/1981",7.705
"04/23/1981",7.76
"04/24/1981",7.8375
"04/27/1981",7.8325
"04/28/1981",7.695
"04/29/1981",7.6525
"04/30/1981",7.745
"05/01/1981",7.7425
"05/04/1981",7.5375
"05/05/1981",7.5375
"05/06/1981",7.6525
"05/07/1981",7.6775
"05/08/1981",7.675
"05/11/1981",7.555
"05/12/1981",7.4525
"05/13/1981",7.4375
"05/14/1981",7.495
"05/15/1981",7.4275
"05/18/1981",7.5075
"05/19/1981",7.505
"05/20/1981",7.5975
"05/21/1981",7.5975
"05/22/1981",7.395
"05/26/1981",7.4025
"05/27/1981",7.525
"05/28/1981",7.5275
"05/29/1981",7.4975
"06/01/1981",7.38
"06/02/1981",7.33
"06/03/1981",7.2125
"06/04/1981",7.1925
"06/05/1981",7.1725
"06/08/1981",7.1475
"06/09/1981",7.185
"06/10/1981",7.2675
"06/11/1981",7.1425
"06/12/1981",7.28
"06/15/1981",7.2775
"06/16/1981",7.255
"06/17/1981",7.15
"06/18/1981",7.075
"06/19/1981",7.0725
"06/22/1981",7.005
"06/23/1981",6.9975
"06/24/1981",6.94
"06/25/1981",6.78
"06/26/1981",6.7
"06/29/1981",6.6525
"06/30/1981",6.765
"07/01/1981",6.9075
"07/02/1981",6.965
"07/06/1981",7.24
"07/07/1981",7.19
"07/08/1981",7.3225
"07/09/1981",7.275
"07/10/1981",7.475
"07/13/1981",7.5325
"07/14/1981",7.34
"07/15/1981",7.28
"07/16/1981",7.405
"07/17/1981",7.375
"07/20/1981",7.195
"07/21/1981",7.2075
"07/22/1981",7.2925
"07/23/1981",7.27
"07/24/1981",7.3525
"07/27/1981",7.26
"07/28/1981",7.3725
"07/29/1981",7.125
"07/30/1981",7.155
"07/31/1981",7.2525
"08/03/1981",7.105
"08/04/1981",7.035
"08/05/1981",7.035
"08/06/1981",7.06
"08/07/1981",7.07
"08/10/1981",7.055
"08/11/1981",6.9725
"08/12/1981",6.985
"08/13/1981",6.755
"08/14/1981",6.805
"08/17/1981",6.79
"08/18/1981",6.7625
"08/19/1981",6.845
"08/20/1981",6.74
"08/21/1981",6.65
"08/24/1981",6.5025
"08/25/1981",6.465
"08/26/1981",6.6025
"08/27/1981",6.695
"08/28/1981",6.59
"08/31/1981",6.505
"09/01/1981",6.5025
"09/02/1981",6.4975
"09/03/1981",6.5525
"09/04/1981",6.4425
"09/08/1981",6.365
"09/09/1981",6.375
"09/10/1981",6.345
"09/11/1981",6.315
"09/14/1981",6.41
"09/15/1981",6.48
"09/16/1981",6.435
"09/17/1981",6.42
"09/18/1981",6.3475
"09/21/1981",6.5075
"09/22/1981",6.4075
"09/23/1981",6.305
"09/24/1981",6.295
"09/25/1981",6.215
"09/28/1981",6.185
"09/29/1981",6.215
"09/30/1981",6.23
"10/01/1981",6.205
"10/02/1981",6.245
"10/05/1981",6.3675
"10/06/1981",6.3825
"10/07/1981",6.395
"10/08/1981",6.34
"10/09/1981",6.34
"10/12/1981",6.405
"10/13/1981",6.4475
"10/14/1981",6.4375
"10/15/1981",6.3575
"10/16/1981",6.29
"10/19/1981",6.2925
"10/20/1981",6.25
"10/21/1981",6.275
"10/22/1981",6.2375
"10/23/1981",6.25
"10/26/1981",6.175
"10/27/1981",6.1625
"10/28/1981",6.195
"10/29/1981",6.235
"10/30/1981",6.275
"11/02/1981",6.33
"11/03/1981",6.34
"11/04/1981",6.345
"11/05/1981",6.3875
"11/06/1981",6.3925
"11/09/1981",6.3825
"11/10/1981",6.2325
"11/11/1981",6.3024
"11/12/1981",6.3175
"11/13/1981",6.3075
"11/16/1981",6.21
"11/17/1981",6.225
"11/18/1981",6.225
"11/19/1981",6.285
"11/20/1981",6.31
"11/23/1981",6.225
"11/24/1981",6.21
"11/25/1981",6.265
"11/27/1981",6.2925
"11/30/1981",6.325
"12/01/1981",6.435
"12/02/1981",6.43
"12/03/1981",6.4625
"12/04/1981",6.555
"12/07/1981",6.41
"12/08/1981",6.205
"12/09/1981",6.255
"12/10/1981",6.24
"12/11/1981",6.2975
"12/14/1981",6.2925
"12/15/1981",6.2125
"12/16/1981",6.145
"12/17/1981",6.16
"12/18/1981",6.13
"12/21/1981",6.0175
"12/22/1981",6.0475
"12/23/1981",6.035
"12/24/1981",6.095
"12/28/1981",6.17
"12/29/1981",6.08
"12/30/1981",6.0625
"12/31/1981",6.055
"01/04/1982",6.0725
"01/05/1982",6.08
"01/06/1982",6.2
"01/07/1982",6.2725
"01/08/1982",6.28
"01/11/1982",6.225
"01/12/1982",6.235
"01/13/1982",6.255
"01/14/1982",6.3275
"01/15/1982",6.325
"01/18/1982",6.3475
"01/19/1982",6.2425
"01/20/1982",6.2775
"01/21/1982",6.2775
"01/22/1982",6.2925
"01/25/1982",6.2575
"01/26/1982",6.365
"01/27/1982",6.455
"01/28/1982",6.39
"01/29/1982",6.4375
"02/01/1982",6.45
"02/02/1982",6.365
"02/03/1982",6.315
"02/04/1982",6.355
"02/05/1982",6.3075
"02/08/1982",6.24
"02/09/1982",6.17
"02/10/1982",6.2025
"02/11/1982",6.17
"02/12/1982",6.135
"02/16/1982",6.145
"02/17/1982",6.0125
"02/18/1982",6.0025
"02/19/1982",5.9675
"02/22/1982",6.0725
"02/23/1982",6.085
"02/24/1982",6.0425
"02/25/1982",6.0675
"02/26/1982",6.155
"03/01/1982",6.1825
"03/02/1982",6.1625
"03/03/1982",6.04
"03/04/1982",6.06
"03/05/1982",6.045
"03/08/1982",5.99
"03/09/1982",6.03
"03/10/1982",6.06
"03/11/1982",6.045
"03/12/1982",5.9725
"03/15/1982",6.155
"03/16/1982",6.0625
"03/17/1982",6.13
"03/18/1982",6.17
"03/19/1982",6.22
"03/22/1982",6.275
"03/23/1982",6.27
"03/24/1982",6.31
"03/25/1982",6.275
"03/26/1982",6.2125
"03/29/1982",6.055
"03/30/1982",6.04
"03/31/1982",6.095
"04/01/1982",6.13
"04/02/1982",6.16
"04/05/1982",6.27
"04/06/1982",6.255
"04/07/1982",6.19
"04/08/1982",6.275
"04/12/1982",6.25
"04/13/1982",6.2
"04/14/1982",6.2
"04/15/1982",6.19
"04/16/1982",6.17
"04/19/1982",6.205
"04/20/1982",6.265
"04/21/1982",6.27
"04/22/1982",6.25
"04/23/1982",6.38
"04/26/1982",6.355
"04/27/1982",6.29
"04/28/1982",6.325
"04/29/1982",6.43
"04/30/1982",6.34
"05/03/1982",6.355
"05/04/1982",6.385
"05/05/1982",6.395
"05/06/1982",6.35
"05/07/1982",6.375
"05/10/1982",6.4
"05/11/1982",6.455
"05/12/1982",6.475
"05/13/1982",6.385
"05/14/1982",6.45
"05/17/1982",6.42
"05/18/1982",6.475
"05/19/1982",6.485
"05/20/1982",6.48
"05/21/1982",6.47
"05/24/1982",6.385
"05/25/1982",6.305
"05/26/1982",6.295
"05/27/1982",6.2
"05/28/1982",6.125
"06/01/1982",5.985
"06/02/1982",6.055
"06/03/1982",6.015
"06/04/1982",6.035
"06/07/1982",6.155
"06/08/1982",6.125
"06/09/1982",6.11
"06/10/1982",6.15
"06/11/1982",6.285
"06/14/1982",6.115
"06/15/1982",6.165
"06/16/1982",6.18
"06/17/1982",6.09
"06/18/1982",6.085
"06/21/1982",6.155
"06/22/1982",6.21
"06/23/1982",6.21
"06/24/1982",6.175
"06/25/1982",6.13
"06/28/1982",6.065
"06/29/1982",5.965
"06/30/1982",5.985
"07/01/1982",6.05
"07/02/1982",5.965
"07/06/1982",5.935
"07/07/1982",6.005
"07/08/1982",6.1
"07/09/1982",6.1
"07/12/1982",6.1
"07/13/1982",6.2
"07/14/1982",6.14
"07/15/1982",6.16
"07/16/1982",6.14
"07/19/1982",6.055
"07/20/1982",6.075
"07/21/1982",6.09
"07/22/1982",6.055
"07/23/1982",6.065
"07/26/1982",6.05
"07/27/1982",6.045
"07/28/1982",5.905
"07/29/1982",5.865
"07/30/1982",5.865
"08/02/1982",5.92
"08/03/1982",5.9
"08/04/1982",5.89
"08/05/1982",5.81
"08/06/1982",5.645
"08/09/1982",5.635
"08/10/1982",5.615
"08/11/1982",5.615
"08/12/1982",5.34
"08/13/1982",5.375
"08/16/1982",5.27
"08/17/1982",5.33
"08/18/1982",5.445
"08/19/1982",5.41
"08/20/1982",5.5
"08/23/1982",5.575
"08/24/1982",5.58
"08/25/1982",5.64
"08/26/1982",5.6
"08/27/1982",5.575
"08/30/1982",5.47
"08/31/1982",5.505
"09/01/1982",5.51
"09/02/1982",5.535
"09/03/1982",5.44
"09/07/1982",5.285
"09/08/1982",5.26
"09/09/1982",5.255
"09/10/1982",5.22
"09/13/1982",5.35
"09/14/1982",5.33
"09/15/1982",5.395
"09/16/1982",5.475
"09/17/1982",5.345
"09/20/1982",5.235
"09/21/1982",5.24
"09/22/1982",5.19
"09/23/1982",5.14
"09/24/1982",5.12
"09/27/1982",5.07
"09/28/1982",5.02
"09/29/1982",5.045
"09/30/1982",5
"10/01/1982",4.93
"10/04/1982",4.835
"10/05/1982",4.86
"10/06/1982",4.93
"10/07/1982",5.065
"10/08/1982",5.01
"10/11/1982",5.105
"10/12/1982",5.125
"10/13/1982",5.22
"10/14/1982",5.205
"10/15/1982",5.13
"10/18/1982",5.075
"10/19/1982",5.075
"10/20/1982",5.125
"10/21/1982",5.055
"10/22/1982",5.04
"10/25/1982",5.025
"10/26/1982",5.135
"10/27/1982",5.16
"10/28/1982",5.215
"10/29/1982",5.155
"11/01/1982",5.22
"11/02/1982",5.22
"11/03/1982",5.305
"11/04/1982",5.405
"11/05/1982",5.545
"11/08/1982",5.46
"11/09/1982",5.5
"11/10/1982",5.54
"11/11/1982",5.52
"11/12/1982",5.47
"11/15/1982",5.45
"11/16/1982",5.57
"11/17/1982",5.53
"11/18/1982",5.635
"11/19/1982",5.575
"11/22/1982",5.57
"11/23/1982",5.55
"11/24/1982",5.55
"11/26/1982",5.585
"11/29/1982",5.5
"11/30/1982",5.56
"12/01/1982",5.57
"12/02/1982",5.52
"12/03/1982",5.495
"12/06/1982",5.56
"12/07/1982",5.58
"12/08/1982",5.54
"12/09/1982",5.6
"12/10/1982",5.53
"12/13/1982",5.56
"12/14/1982",5.495
"12/15/1982",5.525
"12/16/1982",5.53
"12/17/1982",5.54
"12/20/1982",5.52
"12/21/1982",5.53
"12/22/1982",5.495
"12/23/1982",5.445
"12/27/1982",5.505
"12/28/1982",5.53
"12/29/1982",5.5
"12/30/1982",5.51
"12/31/1982",5.51
"01/03/1983",5.505
"01/04/1983",5.5
"01/05/1983",5.49
"01/06/1983",5.49
"01/07/1983",5.545
"01/10/1983",5.575
"01/11/1983",5.58
"01/12/1983",5.67
"01/13/1983",5.645
"01/14/1983",5.69
"01/17/1983",5.655
"01/18/1983",5.675
"01/19/1983",5.58
"01/20/1983",5.605
"01/21/1983",5.615
"01/24/1983",5.69
"01/25/1983",5.645
"01/26/1983",5.68
"01/27/1983",5.685
"01/28/1983",5.66
"01/31/1983",5.76
"02/01/1983",5.73
"02/02/1983",5.73
"02/03/1983",5.715
"02/04/1983",5.695
"02/07/1983",5.675
"02/08/1983",5.64
"02/09/1983",5.66
"02/10/1983",5.705
"02/11/1983",5.705
"02/14/1983",5.81
"02/15/1983",5.755
"02/16/1983",5.72
"02/17/1983",5.77
"02/18/1983",5.79
"02/22/1983",5.68
"02/23/1983",5.69
"02/24/1983",5.64
"02/25/1983",5.575
"02/28/1983",5.475
"03/01/1983",5.51
"03/02/1983",5.555
"03/03/1983",5.595
"03/04/1983",5.645
"03/07/1983",5.645
"03/08/1983",5.62
"03/09/1983",5.69
"03/10/1983",5.645
"03/11/1983",5.635
"03/14/1983",5.715
"03/15/1983",5.67
"03/16/1983",5.755
"03/17/1983",5.815
"03/18/1983",5.83
"03/21/1983",5.87
"03/22/1983",5.88
"03/23/1983",6.065
"03/24/1983",6.075
"03/25/1983",6.025
"03/28/1983",6.115
"03/29/1983",6.135
"03/30/1983",6.06
"03/31/1983",6.125
"04/04/1983",6.185
"04/05/1983",6.135
"04/06/1983",6.135
"04/07/1983",6.21
"04/08/1983",6.255
"04/11/1983",6.2
"04/12/1983",6.155
"04/13/1983",6.175
"04/14/1983",6.085
"04/15/1983",6.045
"04/18/1983",6.06
"04/19/1983",6.095
"04/20/1983",6.095
"04/21/1983",6.175
"04/22/1983",6.295
"04/25/1983",6.28
"04/26/1983",6.325
"04/27/1983",6.215
"04/28/1983",6.235
"04/29/1983",6.295
"05/02/1983",6.26
"05/03/1983",6.2
"05/04/1983",6.21
"05/05/1983",6.205
"05/06/1983",6.19
"05/09/1983",6.07
"05/10/1983",6.12
"05/11/1983",6.025
"05/12/1983",6.07
"05/13/1983",6.085
"05/16/1983",6.13
"05/17/1983",6.115
"05/18/1983",6.15
"05/19/1983",6.11
"05/20/1983",6.03
"05/23/1983",6.08
"05/24/1983",6.11
"05/25/1983",6.055
"05/26/1983",6
"05/27/1983",5.975
"05/31/1983",5.945
"06/01/1983",5.96
"06/02/1983",6.04
"06/03/1983",6.06
"06/06/1983",6.1
"06/07/1983",6.05
"06/08/1983",5.955
"06/09/1983",6.025
"06/10/1983",5.93
"06/13/1983",5.9
"06/14/1983",5.82
"06/15/1983",5.79
"06/16/1983",5.835
"06/17/1983",5.815
"06/20/1983",5.85
"06/21/1983",5.935
"06/22/1983",5.975
"06/23/1983",5.955
"06/24/1983",5.915
"06/27/1983",5.75
"06/28/1983",5.76
"06/29/1983",5.715
"06/30/1983",5.95
"07/01/1983",5.99
"07/05/1983",5.96
"07/06/1983",6.075
"07/07/1983",6.12
"07/08/1983",6.12
"07/11/1983",6.245
"07/12/1983",6.265
"07/13/1983",6.235
"07/14/1983",6.2
"07/15/1983",6.265
"07/18/1983",6.32
"07/19/1983",6.465
"07/20/1983",6.755
"07/21/1983",6.76
"07/22/1983",6.835
"07/25/1983",6.855
"07/26/1983",6.69
"07/27/1983",6.76
"07/28/1983",6.895
"07/29/1983",6.76
"08/01/1983",7.055
"08/02/1983",7.24
"08/03/1983",7.51
"08/04/1983",7.5
"08/05/1983",7.725
"08/08/1983",7.63
"08/09/1983",7.605
"08/10/1983",7.92
"08/11/1983",8.155
"08/12/1983",8.31
"08/15/1983",8.66
"08/16/1983",8.865
"08/17/1983",8.765
"08/18/1983",8.4
"08/19/1983",8.1
"08/22/1983",8.53
"08/23/1983",8.81
"08/24/1983",8.96
"08/25/1983",9.08
"08/26/1983",9.11
"08/29/1983",8.835
"08/30/1983",8.375
"08/31/1983",8.73
"09/01/1983",8.355
"09/02/1983",8.775
"09/06/1983",8.96
"09/07/1983",8.955
"09/08/1983",8.945
"09/09/1983",9.14
"09/12/1983",9.08
"09/13/1983",8.775
"09/14/1983",8.535
"09/15/1983",8.16
"09/16/1983",8.39
"09/19/1983",8.695
"09/20/1983",8.91
"09/21/1983",9.255
"09/22/1983",8.95
"09/23/1983",8.83
"09/26/1983",8.525
"09/27/1983",8.72
"09/28/1983",8.485
"09/29/1983",8.485
"09/30/1983",8.5
"10/03/1983",8.41
"10/04/1983",8.125
"10/05/1983",8.225
"10/06/1983",8.4
"10/07/1983",8.27
"10/10/1983",8.315
"10/11/1983",8.31
"10/12/1983",8.18
"10/13/1983",8.475
"10/14/1983",8.68
"10/17/1983",8.505
"10/18/1983",8.47
"10/19/1983",8.26
"10/20/1983",8.015
"10/21/1983",8.145
"10/24/1983",8.07
"10/25/1983",8.24
"10/26/1983",7.89
"10/27/1983",8.1
"10/28/1983",8.145
"10/31/1983",8.02
"11/01/1983",8.15
"11/02/1983",8.345
"11/03/1983",8.445
"11/04/1983",8.485
"11/07/1983",8.455
"11/08/1983",8.395
"11/09/1983",8.45
"11/10/1983",8.395
"11/11/1983",8.225
"11/14/1983",8.195
"11/15/1983",8.1
"11/16/1983",7.76
"11/17/1983",7.825
"11/18/1983",7.615
"11/21/1983",7.445
"11/22/1983",7.54
"11/23/1983",7.635
"11/25/1983",7.78
"11/28/1983",7.795
"11/29/1983",7.91
"11/30/1983",7.815
"12/01/1983",7.995
"12/02/1983",7.71
"12/05/1983",7.555
"12/06/1983",7.55
"12/07/1983",7.715
"12/08/1983",7.715
"12/09/1983",7.715
"12/12/1983",7.695
"12/13/1983",7.62
"12/14/1983",7.645
"12/15/1983",7.48
"12/16/1983",7.73
"12/19/1983",7.75
"12/20/1983",7.745
"12/21/1983",7.74
"12/22/1983",7.88
"12/23/1983",8.025
"12/27/1983",8.175
"12/28/1983",8.055
"12/29/1983",8.005
"12/30/1983",8.095
"01/03/1984",7.75
"01/04/1984",7.715
"01/05/1984",7.855
"01/06/1984",7.61
"01/09/1984",7.495
"01/10/1984",7.675
"01/11/1984",7.7
"01/12/1984",7.76
"01/13/1984",7.49
"01/16/1984",7.26
"01/17/1984",7.305
"01/18/1984",7.285
"01/19/1984",7.36
"01/20/1984",7.245
"01/23/1984",7.3
"01/24/1984",7.515
"01/25/1984",7.395
"01/26/1984",7.195
"01/27/1984",7.255
"01/30/1984",7.27
"01/31/1984",7.25
"02/01/1984",7.33
"02/02/1984",7.395
"02/03/1984",7.295
"02/06/1984",7.205
"02/07/1984",7.15
"02/08/1984",7.21
"02/09/1984",7.01
"02/10/1984",7.015
"02/13/1984",6.89
"02/14/1984",6.91
"02/15/1984",7.02
"02/16/1984",7.03
"02/17/1984",7.155
"02/21/1984",7.085
"02/22/1984",7.355
"02/23/1984",7.375
"02/24/1984",7.39
"02/27/1984",7.375
"02/28/1984",7.375
"02/29/1984",7.515
"03/01/1984",7.505
"03/02/1984",7.575
"03/05/1984",7.66
"03/06/1984",7.64
"03/07/1984",7.575
"03/08/1984",7.69
"03/09/1984",7.795
"03/12/1984",7.75
"03/13/1984",7.71
"03/14/1984",7.785
"03/15/1984",7.86
"03/16/1984",7.72
"03/19/1984",7.775
"03/20/1984",7.965
"03/21/1984",7.935
"03/22/1984",7.9
"03/23/1984",7.9
"03/26/1984",7.93
"03/27/1984",7.77
"03/28/1984",7.765
"03/29/1984",7.765
"03/30/1984",7.805
"04/02/1984",7.85
"04/03/1984",7.945
"04/04/1984",7.995
"04/05/1984",7.92
"04/06/1984",7.99
"04/09/1984",7.945
"04/10/1984",7.875
"04/11/1984",7.655
"04/12/1984",7.63
"04/13/1984",7.655
"04/16/1984",7.635
"04/17/1984",7.625
"04/18/1984",7.725
"04/19/1984",7.74
"04/23/1984",7.89
"04/24/1984",7.945
"04/25/1984",7.94
"04/26/1984",7.725
"04/27/1984",7.79
"04/30/1984",7.695
"05/01/1984",7.8
"05/02/1984",8.03
"05/03/1984",8.005
"05/04/1984",8.08
"05/07/1984",8.105
"05/08/1984",8.245
"05/09/1984",8.235
"05/10/1984",8.29
"05/11/1984",8.435
"05/14/1984",8.47
"05/15/1984",8.38
"05/16/1984",8.635
"05/17/1984",8.605
"05/18/1984",8.795
"05/21/1984",8.81
"05/22/1984",8.765
"05/23/1984",8.75
"05/24/1984",8.725
"05/25/1984",8.735
"05/29/1984",8.54
"05/30/1984",8.535
"05/31/1984",8.35
"06/01/1984",8.14
